id	texto	etiqueta	pais
771471322283175937	@gregollaniz @juliorj10 Hablaba normal, con alguien, antes de q usted se metiera insultando. Debería tener más educación 	N	es
768070559825530881	@Ronan_Coke @angelesuc1 @josecg96 @Airatarra @andarellabcn Muy triste, pero no olvidemos la inestimable colaboración del estado en ello  	N	es
770403123596853248	@dime_quefuedeti Tod@s deberíamos llevar en nuestro día a día, está frase, ya q tod@s somos inmigrantes en algún lugar. 	NEU	es
767839965472550912	Vale, pero creo que tendre un pequeño problema No se si podre tener las llaves el piso para las fotos https://t.co/WOvpvT0I7s	N	es
768102028648321024	Lo he añadido porque antes no sabia hacerlo, pero estuve leyendo estos dias bastante y encontre el modo de hacerlo perfecto 	P	es
768117878197522432	@rossiepussie @luciakawaii1 te lleguen a entender y a respetar. Muy malos tienen que ser para obligarte a comer algo a la fuerza 	N	es
770035938332381184	Os imagino tal que así - oye tío digamos que somos aliados para follar más jeje - venga tío,va a ver si cuela 	NEU	es
769981905563451396	"@Mavi_Vieira perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños"	P	es
770203566170660864	Pues mi cuerpo por dinero no he ofrecido, pero mi tiempo sí. En plan, si tienes la absurda idea de quedar conmigo, pagas tú TODO. 	N	es
772921590556295168	@Cris_Potterhead y a veces la aguja de análisis es peor para los moratones y el dolor que la de donar sangre, te recomiendo que NO mires 	N	es
774752004635824128	@NeChyyy Na, que ayer se lió en Tw por un asunto feminazi, y yo me enteré horas después. Pero vivo más feliz sin enterarme de las cosas 	NEU	es
771833405797523460	@Ojlla @_FtD_   En TV ves una pequeña parte de la realidad  Y algo me dice que tu conovcimeinto tbn se basa en algunos comentarios en ...	N	es
773322002321010688	Es que es muy guapa 	P	es
773296320085913600	Y mi tl ya está muerta 	N	es
770289307487760385	@Belunitaaa algúno subiria acongojado por los precipicios 	N	es
769866755682492418	@lapollacaliente dos horitas más! Aunque me levanté destemplado 	NEU	es
769995552062840833	@hackandbeers Muy buenas amigos!  Como podemos contactar con ustedes?	NEU	es
768137083839971328	@MarckLebowski michael jackson tambien y la gente canta sus canciones 	NEU	es
767672110835728384	@NormaRuiz01 Y tú tan estupenda como siempre!! Besitos y feliz día!! 	P	es
768493600846012416	@pobrezacero @nuevatribuna @ruthtoledano @FelipeAlcarazM @carlosbardem @carnecrudaradio @agarzon @cayo_lara Vamos mal, no... peor 	N	es
768082578519785472	Ya no tengo capítulos de Juego de Tronos para ver. Me siento vacía. 	N	es
768529250257338368	@Tabernita @ptraciogg pregunta seria.  para cuando kedada/cañas de gente twittera de la zona? 	NEU	es
772043224714190849	".@enricaar @aurearamon @Congreso_Es @Esquerra_ERC @gabrielrufian El sigu escuela y administración trilingüe.  ¿Le parece?  ""#somescola"""	NEU	es
768059359934943233	.@soyalt_es estaremos atentas a las novedades futuras. ¡El final del verano no será igual sin vosotros! 	N	es
772796443623129095	@DesireeDelgado yo llevo medio verano debajo de la dichosa máquina... menudo verano largo este año de sofoco... 	N	es
768136146199142400	@kioskoAMM @gloris72 @olivares1965 @Tomasimedia @madeinLeon Gracias pero los importantes sois vosotros.  Los mediadores.  Sois muy buenos 	P	es
770321635584933888	@aladroqe Quizás es porque también hay pocas personas de esas profesiones involucradas en la poítica, y si mucho burócrata 	N	es
770386253141438464	@LoraInThePanda @_girlpride_ @Sorendix lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo 	N	es
767996103103016960	Ayer iba a probarme el cosplay de Nozomi chico y verme los primeros caps de Diamond no Ace... y no pude 	N	es
768106081251975168	Rubén y Mangel deberían hacer como en 2013 y mencionarse en Twitter a cada rato. Así nos harían felices  *no lo hacen*	NEU	es
770070527943774208	@MrPlayforlive Para ser un filler tiene bastante chicha... XDD, si es muy bueno entra al Olimpo con el Duel, los 2 mejores filler 	P	es
770617179028938753	Soy a tus pies Mariano Rajoy Brey @marianorajoy,en francia no hay otros partidarios que yo aunque no tengo mi tarjeta del PP  Viva Espana!	P	es
770203207071047681	... pues no tengo exámenes en esas 2 semanas de margen. Ahora se viene la gran pregunta ¿iréis todos los que fuisteis a la MGW? 	NEU	es
772916003118391296	@LukasAmico @frankpornolover jaja, no lo se pero como no vivo de eso, tengo el privilegio de decir lo que opinio  A ver si nos vemos !!!	P	es
773467136173957120	@PkmM7 El único riesgo extra es que si la cagas el Hardmod es más jodido  Pero es igual. Y piensa... ¿Con qué está grabado el vídeo? 	N	es
772213425560752129	@Carles_Garsia si y si no esta en el cajón de ropa que tengo que devolver, que como ha hecho mil de calor ya no me he apropiado de el:'(	N	es
763138768694116352	Bel para con el porno 	N	es
774628455841402880	Tengo un poco abandonado el tw 	N	es
770399109593325572	@LittleWhore666 casco viejo, al final de somera 	NEU	es
771018869850902528	Vamos @ArvenLoL, dales duro como tú sabes  #LoLHonor2	NEU	es
770001225412739072	@Formalito_soy @JaniJoplin Se nos pone sentimental  Pañuelos, por favor!	N	es
767878422261628928	@anhela_ @Maxferibar @elprogramadear @PSOE así es compañera. Un fuerte abrazo! 	P	es
767764798738206721	Ya a saber cuando vuelves a hacer un #FollowExpress  lloro @BlasAuryn	N	es
768495148321894400	"@NeithanWolf @Cinefila_91 @Cinedepatio @SensaCine ""Resultad Sobrevives"" lo de estar loco funciona  "	NEU	es
768530491104497664	@Pirata__Roberts hay gente muy buena trabajando duro en @SpheraSports. Palabras así impulsan  @Eliperezup	P	es
768562609029255168	@feralcazar_ es grasioso porque en vez de aspirar a ser alcalde aspiras a concejal... 	N	es
772487315042209792	@Se_Wilk @CiutadansCs @PrensaCs @mrhciudadanos @AlfonsoRojoPD Gran capacidad de análisis de @InesArrimadas en esa entrevista. #visión 	P	es
768073919169458176	@PUUNISSHER @KingKongJulen @xCoorsa @Yuniiiiitoo @YouTube oye corsa  que yo no he jugado contra puni en lan	NEU	es
768231229439311872	@toNi_end seria mejor que dejasen de emitir esa basura ya  hay que evolucionar para bien y eso	N	es
768119604438831105	Quiero hacerle algo especial a David para que cuando lo vea sonria pero no se me ocurre nada 	NEU	es
770371018166796288	@LahoraALT @asidesastre @molo_cebrian @CriadoEnterado me faltó @p8ladas y eso que estoy deseando escuchar sus viñetas musicales y lo sabe 	NEU	es
770393156735164417	@ElviraChas #WillyToledo diciéndole a la cara las verdades de #HableConEllas. El primer entrevistado que se atreve a hacerlo en directo 	P	es
770404228145840128	mi espalda esta bien chicos no os preocupeis P espero que el juicio sea lento y me libre de la carcel https://t.co/TBkC1vIvOO	P	es
768096431492268032	Ese momento en el que no tienes megas para ver el video y en casa de tu padre no hay wifi  #MamaHeAsesinadoAMiNovia	N	es
770289448139497472	@pau__27 Pero es una alegría ver toda la gente que ha salido en defensa de los clásicos y la cultura, estoy gratamente sorprendida 	P	es
770610134057885696	Hoy, en las desventuras de Albert Sin agua que salga de ningún grifo en el piso. Ha decidido que no sale hasta nuevo aviso 	N	es
770074989475299328	Quiero teñirme el pelo, pero a la vez no, y tampoco sé de qué color, solo sé que quiero hacer algo y es muy sad 	N	es
772016749319421952	Tengo que ir al Game a por los comics de panini de este mes (Doc.strange, Masacre y Pantera negra)  y NO tengo ganas de ir 	N	es
773033880593006592	@DaniEPAP Hay gente que no sabe que el verano aún no ha acabado. Btw, la memoria climática de las personas es d 15 años, según un estudio 	N	es
772217924803239936	creo q piensas que estoy enfadado contigo y no, fue una cosa mal interpretada. Ha sido el mejor año en clase y te voy a echar de menos 	NEU	es
766067008739876864	hoy no me voy enfadada 	P	es
758625596419219456	A las 17:30 pillo el bus 	NEU	es
770397022188871680	@GuzmanNavarro08 @SaezManu10 plan C de capullos mejor 	N	es
770974438980460544	@JuapochoHH sorry not sorry  pd quedamos en medievales?	NEU	es
769972714820034565	@bensonsenora El anuncio es cutre, cutre. Joseba quien es? 	N	es
767762253953335298	Pocas maneras mejores se me ocurren para empezar una semana... https://t.co/P5wOXm5ffl	P	es
768031593680306176	me voy a quedar afónico de tanto hacer guturales con fiebre 	N	es
768521153002569728	en realidá é algo duro de asimilar ni el alcohol me ayuda 	N	es
768529047878004736	@GarbiMuguruza Yo cuando pueda quiero tener el Omega Constellation,, con los numéricos romanos. 	P	es
768562544239927296	Hoy quiero hacer otro juego de estos de tw pero esque son todos iguales 	N	es
771468748607881216	@bigotingos Ilustres, Jose. Qué fácil salen los insultos viendo cómo hemos empezado Burgos y Murcia 	N	es
768564864117866496	@flyfap no había parada pero he visto una rotonda mu bonica en la que ponía Nules 	P	es
768544186853359616	Ahora que estoy en Madrid casi no puedo hacer fotos chachis, solo a mi careto y no 	N	es
768099192451502080	@HawkersCo @Hawky_  #NecesitoElViajeAAndalucia bueno si un tal premio al mongol o algo así, pero eso era malo 	N	es
770342668429828096	@RaulMJimenez_ @EdgarCabreraG siiiii, y de nuevo estoy en lista para ir al programa. Y luego el concierto de OT 	P	es
770306435527897088	@valabina @kuluska y como ya sabemos todos el amor no solo es ciego sino que no entiende de criterio musical 	N	es
770408455194742784	@tenistachanel @100 si haase hace otro set y janowicz el over. Me voy a estar acordando del puto chino toda noche...... 	N	es
767872120483446784	Como apruebe (o si suspendo pero paso) voy a montar una fiesta y no pararé de beber hasta k mi hígado reviente 	P	es
770364852833546240	Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste 	N	es
770510325124853760	@fxnoname @BETWIN__ eso no se le debe decir ni a tu peor enemigo, que cruel , nadie es peor que el caramusgo del torete 	N	es
770435662449348608	Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal 	N	es
772085437376716800	@ToshiHoujo porsupu que me da igual si no uso la consola xdd pero ya pollas, porque la versión que tengo no se puede piratear ahora mismo 	N	es
773550736487620609	Vamos @arenas_club1909 !  Un esfuerzo esta segunda parte  y a ver si con la victoria @jonbolo21 os deja un rato en la feria de Albacete  	P	es
777078403086286848	soy una de las viejas 	NEU	es
765538143923802112	Desde cuando yo no soy cariñoso? 	P	es
770419614811623424	@ReyBultos sabes que eso no es así 	N	es
771033276257538048	@josebrit sigo sin acostumbrarme a su nueva boca/dientes 	N	es
770988231819223040	@denisfmendez @anordestado @Cascarelo @GzWika Ponferrada, ya no soy gallego 	NEU	es
768046274717347840	@ladyfrigopie no lo has dicho. Eres rara.. bueno eres diferente 	N	es
767997116979478529	@bekiaes También es el cumpleaños de la preciosa actriz @luudelafuente !! 	P	es
767723670479536128	@DieRaposa @DrXaverius y otros biólogos como él se sentirán complacidos. ¡Mola mucho! 	P	es
768561417037512705	Yo Me cago En los muertos De todas Las bacterias malignas De mi Garganta.	N	es
768559589470117889	@reyminguela20 la próxima vez que vaya a Madrid no estarás en mis planes. Maldita 	N	es
768220253730009091	@Yulian_Poe @guillermoterry1 Ah. mucho más por supuesto! solo que lo incluyo. Me habías entendido mal 	P	es
768566966906974208	@Kosto_Trading @juanrallo Lo de prohibir el casco e ir enmascarado también es arbitrario y sectario, no? 	N	es
768524445657001988	@santicid ay, gracias. Lo malo es que ese es solo para primer viaje. Pero mil gracias igualmente 	P	es
768032760711831553	@FantasyLaLiga Hola no se actualiza clasificaciones y lo que es peor, el mercado está vacío desde hace tiempo 	N	es
769674567145103361	@Carlotayoutube me acabo de poner mala y mañana es la quedada en Málaga  ojalá recuperarme antes de la quedada	N	es
770407862451527680	@iriswextallen pues estarán viendo una serie diferente que tú y yo oye porque no hay absolutamente nada entre esos dos 	N	es
770374205632290818	tengo súper ganas de comerme un peaso de ciego que flipasss pero la cosa es con quién pq nadie quiere beber 	N	es
767871079239053313	Os ha dado por un tweet mio del 16 de agosto a la hora de dormir cabrones, tendré que silenciar el movil 	N	es
770371609051955200	Se busca KAORI para el sábado del salón de MURCIA  en noviembre No quiero ir de Kousei sola   RT pls https://t.co/hd3o4xOqGH	N	es
769625675309412358	salir de trabajar, mirar un par de cosas del canal e irme al cine a ver mascotas con los amigos¡ planazo de sabado  	P	es
770463923342540800	A ver sé que mido menos de 1'50 pero que NO TENGO 10 AÑOS o sea os lo digo en serio no tengo 10 años 	N	es
772001442701926400	@NetoEmprendedor porque para mí es bueno que el usuario salga de mi blog a las páginas de venta de hosting.  Es malo, pero a priori 	NEU	es
773623339524952065	No me gusta el maíz e iba a cenar mazorca, me dice mi madre que se ha puesto mala y que no me la coma. Y ME HE TENIDO QUE HACER UNA PIZZA 	N	es
784068144792993794	Que no soy mas sociable 	N	es
781362181795377152	Todo va de mal en peor 	N	es
770313346876858372	@nmlss777 ojalá lo hubiera podido hacer negro 	N	es
771023324348637184	@Putaqueen7 esta la página petada desde hace días 	NEU	es
771077610436718594	@Ciudadano014 ¡los médicos siempre te dicen cosas horribles, citizen! 	N	es
768104934004912128	@AntonioPV98 @CeliaOgalla28 mis amigos hablando jodes .... K bonita amistad 	N	es
767844147764064256	He vuelto a escuchar Orishas 5 años después y es maravilloso 	P	es
767875344254832644	@Polifack yo es que me asustó muy fácil con el rollo paranormal 	N	es
768566746773159936	@lirondos Ya lo tenía fichado y tengo ganas de darle uso  ¡¡Gracias!! 	P	es
768564709712883713	@hayar_96 abandoné mi tierra y llegué justo ayer a España, estoy sensible, te odio 	N	es
768231166965145600	@jonoro96 te mandaria a comprarte un burro, pero no creo que hayan tiendas abiertas ahora 	N	es
768511063545483264	@radioskylab_es ¡Pero explicar a fondo las zonas habitables y que condiciones necesita un planeta para serlo! 	NEU	es
768574373213200384	@Monysito en la vida puede verseme una teta porque cuando me eche la foto no estaba desnuda 	N	es
767818103845687296	@Neinyatta A mi el de Babe me gusta mucho, y si no sesderma creo que va muy bien 	P	es
769696372509577216	@kiwiliberal confundes conceptos, este es el nivel, medidas sociales ≠ socialismo. Buenas noches que mañana se madruga ¿o no? 	N	es
